COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000223,20130131,S,12,13,6,7,32,128,59,106,244,288,223,133,131,113,127,130,152,200,152,157,110,83,67,51,01/31/2013
000223,20130201,P,3,0,2,1,7,9,67,56,85,106,145,137,168,221,340,450,483,343,247,63,47,25,14,14,02/01/2013
000223,20130201,S,26,16,3,6,21,100,52,158,398,558,437,300,242,196,262,293,426,572,310,469,607,594,201,85,02/01/2013
000223,20130202,P,7,3,1,4,7,6,43,49,71,122,157,200,228,339,530,776,952,839,391,230,150,80,36,17,02/02/2013
000223,20130202,S,42,26,12,7,17,84,163,703,753,652,726,608,426,257,252,215,230,215,167,138,93,79,50,30,02/02/2013
000223,20130203,P,9,5,5,4,9,10,50,72,127,241,479,666,757,646,947,955,948,643,336,251,194,125,115,16,02/03/2013
000223,20130203,S,15,8,6,2,9,68,56,620,755,523,360,274,200,176,191,235,195,157,132,84,78,60,56,25,02/03/2013
000223,20130204,P,9,4,1,4,14,28,118,164,177,192,184,207,210,231,260,382,433,380,223,86,43,35,12,11,02/04/2013
000223,20130204,S,15,10,4,6,17,121,65,135,330,432,364,205,134,113,123,116,120,133,84,84,58,36,36,23,02/04/2013
000223,20130205,P,1,2,5,5,12,18,48,71,98,142,137,152,139,200,275,352,506,473,238,68,45,22,11,4,02/05/2013
000223,20130205,S,9,5,4,4,24,142,63,106,235,330,239,168,112,104,120,107,136,134,81,87,67,43,33,13,02/05/2013
000223,20130206,P,3,1,3,3,10,21,70,84,130,150,158,140,139,162,216,279,297,221,141,43,35,15,16,8,02/06/2013
000223,20130206,S,15,5,2,5,28,181,49,107,203,253,169,142,111,123,117,179,161,167,102,81,63,50,37,25,02/06/2013
000223,20130207,P,5,1,3,2,11,10,61,51,93,103,114,108,138,170,247,281,384,198,162,66,30,20,15,7,02/07/2013
000223,20130207,S,17,10,6,5,25,124,53,93,223,300,255,146,139,130,170,176,188,204,169,148,136,103,48,35,02/07/2013
000223,20130208,P,3,7,3,4,7,17,63,68,101,135,153,172,153,211,277,363,483,314,195,78,42,38,25,14,02/08/2013
000223,20130208,S,21,16,5,6,31,117,50,145,379,459,362,260,232,243,297,317,552,647,649,642,486,340,173,76,02/08/2013
000223,20130209,P,9,4,4,5,10,14,53,54,96,136,161,173,229,338,399,526,726,585,264,137,97,59,20,15,02/09/2013
000223,20130209,S,40,21,10,12,25,64,152,772,739,486,443,362,281,229,285,227,309,225,149,134,87,52,31,35,02/09/2013
000223,20130210,P,5,7,2,3,11,14,50,67,89,163,393,719,716,868,906,873,864,693,694,595,345,160,43,16,02/10/2013
000223,20130210,S,12,10,6,7,18,46,106,843,899,469,330,201,181,146,112,100,105,117,79,62,55,37,42,19,02/10/2013
000223,20130211,P,9,1,3,4,12,17,91,170,161,203,205,208,241,210,253,313,464,236,140,71,43,30,12,6,02/11/2013
000223,20130211,S,17,7,5,13,31,100,61,114,252,338,229,105,98,73,132,127,125,122,89,88,45,42,29,24,02/11/2013
000223,20130212,P,6,5,4,3,9,7,58,71,120,131,123,164,137,146,229,258,413,215,125,55,24,23,21,5,02/12/2013
000223,20130212,S,7,8,7,7,34,127,71,91,199,300,213,136,134,110,126,112,139,139,100,67,66,45,42,16,02/12/2013
000223,20130213,P,2,3,10,1,9,6,65,86,101,135,146,141,142,132,209,294,403,191,128,68,25,20,16,10,02/13/2013
000223,20130213,S,14,8,3,7,27,181,66,124,231,300,185,149,93,124,118,128,168,156,105,82,87,76,37,27,02/13/2013
000223,20130214,P,5,3,3,5,11,13,47,69,84,119,139,126,113,163,236,292,311,234,156,63,29,29,16,11,02/14/2013
000223,20130214,S,24,6,7,7,26,138,62,129,214,270,230,189,166,148,175,176,210,262,177,220,143,127,95,74,02/14/2013
000223,20130215,P,6,4,6,1,11,16,51,62,81,123,134,185,192,260,393,556,632,529,218,109,43,61,42,22,02/15/2013
000223,20130215,S,34,30,17,11,24,117,80,287,713,696,605,451,333,359,423,467,586,695,673,577,529,355,182,104,02/15/2013
000223,20130216,P,5,11,3,4,7,13,45,58,98,146,205,239,265,346,538,658,696,675,362,193,106,77,43,23,02/16/2013
000223,20130216,S,44,33,11,8,13,76,174,534,690,619,640,647,443,411,345,304,306,287,204,152,125,95,69,50,02/16/2013
000223,20130217,P,8,5,5,8,4,22,35,71,112,189,391,470,525,682,811,869,859,719,393,331,277,119,56,21,02/17/2013
000223,20130217,S,20,9,4,5,16,74,82,519,708,530,505,352,237,191,188,187,146,171,111,77,76,59,36,12,02/17/2013
000223,20130218,P,9,4,4,5,16,32,106,181,220,376,588,780,742,766,657,602,583,416,267,180,129,63,26,10,02/18/2013
000223,20130218,S,18,7,9,8,26,117,81,225,411,324,288,201,129,147,134,135,120,147,88,64,61,36,25,13,02/18/2013
000223,20130219,P,5,3,0,6,14,21,74,107,147,168,207,205,222,215,291,404,588,334,182,93,28,11,9,7,02/19/2013
000223,20130219,S,9,8,3,5,23,153,76,89,237,344,252,197,129,113,117,116,139,140,101,72,66,58,38,26,02/19/2013
000223,20130220,P,4,2,2,2,8,16,56,78,99,132,123,135,113,163,205,239,385,186,141,51,25,26,10,9,02/20/2013
000223,20130220,S,15,7,5,4,32,190,50,102,207,232,177,151,104,104,133,132,143,138,101,95,74,61,40,31,02/20/2013
000223,20130221,P,2,1,5,1,11,9,47,48,72,69,82,107,117,108,158,193,290,199,146,53,28,20,15,11,02/21/2013
000223,20130221,S,40,14,8,6,24,122,59,67,153,169,221,137,130,111,142,145,196,213,122,113,100,88,60,53,02/21/2013
000223,20130222,P,2,1,2,3,11,21,62,72,99,135,155,188,172,179,314,352,459,336,139,82,41,33,21,15,02/22/2013
000223,20130222,S,13,16,9,7,26,105,56,147,422,417,367,260,234,219,242,349,479,656,576,504,499,315,167,91,02/22/2013
000223,20130223,P,12,5,6,3,11,16,53,62,105,156,179,213,271,352,520,697,854,650,315,197,165,76,56,25,02/23/2013
000223,20130223,S,44,25,12,11,18,77,127,678,686,649,584,523,298,241,264,231,243,231,172,148,107,92,81,46,02/23/2013
000223,20130224,P,19,6,4,1,10,9,49,100,117,241,425,626,672,598,617,623,558,402,290,223,179,100,21,12,02/24/2013
000223,20130224,S,16,10,7,9,15,59,53,298,512,224,154,90,88,74,101,68,100,85,57,49,42,33,30,18,02/24/2013
000223,20130225,P,10,3,4,4,16,25,114,72,295,215,265,234,221,213,250,308,357,313,161,61,37,18,17,5,02/25/2013
000223,20130225,S,13,10,16,7,22,103,53,61,150,274,239,221,131,107,103,101,146,110,96,66,45,39,41,20,02/25/2013
000223,20130226,P,5,4,4,2,9,17,66,84,109,119,142,138,115,114,147,180,277,208,125,37,26,20,12,7,02/26/2013
000223,20130226,S,20,10,6,5,27,121,53,77,156,172,187,94,90,85,99,90,87,138,76,58,39,38,38,17,02/26/2013
000223,20130227,P,1,2,3,3,11,11,57,76,92,132,156,148,130,191,268,296,486,295,158,52,32,17,12,8,02/27/2013
000223,20130227,S,15,10,9,7,26,172,71,119,311,360,224,232,133,117,118,94,153,159,100,95,79,53,49,29,02/27/2013
000223,20130228,P,1,1,2,4,9,15,70,66,165,342,258,128,170,173,155,183,281,215,133,59,38,26,14,7,02/28/2013
000223,20130228,S,17,9,8,7,29,157,61,120,257,320,244,209,171,141,126,156,291,279,205,221,174,116,103,64,02/28/2013
000223,20130301,P,5,6,5,4,12,15,62,60,92,149,186,179,181,225,335,486,584,479,222,84,39,51,25,15,03/01/2013
000223,20130301,S,32,17,6,8,18,104,64,215,588,681,625,402,282,271,279,355,535,642,634,553,535,355,159,83,03/01/2013
000223,20130302,P,4,6,6,7,10,14,37,62,81,131,209,190,240,332,494,763,869,870,419,223,136,77,43,17,03/02/2013
000223,20130302,S,51,32,9,14,15,83,175,727,722,590,545,561,484,269,236,222,218,221,212,132,108,69,56,42,03/02/2013
000223,20130303,P,10,4,7,9,11,19,45,99,151,350,585,864,889,937,911,950,946,633,363,374,292,114,39,15,03/03/2013
000223,20130303,S,16,15,9,5,17,72,58,586,636,434,331,249,213,142,138,129,138,126,100,69,72,45,26,22,03/03/2013
000223,20130304,P,4,5,3,2,10,21,102,133,159,187,200,208,172,190,252,265,320,250,145,85,34,26,17,6,03/04/2013
000223,20130304,S,11,8,7,6,26,107,60,118,248,257,177,114,111,81,81,136,213,129,72,56,54,39,35,23,03/04/2013
000223,20130305,P,1,3,2,5,6,10,51,68,111,125,119,150,138,171,246,314,388,242,146,69,36,20,19,11,03/05/2013
000223,20130305,S,10,5,9,8,19,129,72,98,262,354,252,173,107,106,94,102,117,136,111,80,63,49,38,27,03/05/2013
000223,20130306,P,4,4,3,4,11,10,53,80,98,155,138,147,141,182,240,290,382,273,159,72,52,33,19,8,03/06/2013
000223,20130306,S,15,9,5,3,28,143,67,115,246,253,241,188,131,115,113,126,173,161,114,103,99,79,48,29,03/06/2013
000223,20130307,P,3,4,5,1,11,9,66,64,95,136,132,145,106,174,232,316,423,250,181,77,48,24,12,20,03/07/2013
000223,20130307,S,15,5,9,4,28,146,61,110,232,300,282,208,151,150,184,191,241,248,181,200,196,192,119,91,03/07/2013
000223,20130308,P,8,5,5,6,15,16,65,63,106,145,158,184,145,201,287,383,440,323,192,84,52,47,57,57,03/08/2013
000223,20130308,S,48,30,18,15,28,106,62,155,432,450,372,363,441,562,718,791,805,839,721,664,494,341,196,132,03/08/2013
000223,20130309,P,106,59,26,13,12,10,44,35,35,73,104,119,137,177,214,337,321,317,180,73,40,33,19,45,03/09/2013
000223,20130309,S,79,42,30,19,19,72,60,372,420,281,144,228,200,173,183,105,99,235,125,113,84,56,56,45,03/09/2013
000223,20130311,P,171,95,37,28,37,42,132,229,262,338,448,656,575,462,402,396,421,319,212,106,53,33,22,17,03/11/2013
000223,20130311,S,18,17,15,9,24,99,66,118,267,299,331,230,160,171,151,134,161,158,108,101,63,60,40,33,03/11/2013
000223,20130312,P,4,7,3,2,8,10,44,47,105,136,98,137,157,145,192,227,407,288,214,73,35,46,15,6,03/12/2013
000223,20130312,S,24,12,12,7,27,145,85,71,146,214,264,211,132,136,124,143,147,134,107,87,74,49,46,23,03/12/2013
000223,20130313,P,6,2,6,1,12,13,60,82,102,126,168,164,141,208,247,342,472,293,215,95,47,36,25,14,03/13/2013
000223,20130313,S,10,8,2,8,24,132,70,141,239,360,312,202,138,120,140,143,172,167,117,89,83,60,57,30,03/13/2013
000223,20130314,P,9,13,2,2,10,11,77,88,125,167,173,196,175,210,202,352,390,286,197,97,48,36,34,18,03/14/2013
000223,20130314,S,29,12,7,4,31,139,73,103,216,331,272,212,135,120,136,147,172,219,165,147,107,100,71,63,03/14/2013
000223,20130315,P,8,4,7,6,18,28,82,115,139,240,229,223,199,208,329,400,451,375,223,123,66,27,28,17,03/15/2013
000223,20130315,S,27,16,11,6,23,102,64,131,313,472,318,251,223,201,270,268,377,507,450,473,372,366,156,89,03/15/2013
000223,20130316,P,10,8,3,11,12,26,54,107,130,158,216,281,264,345,402,428,645,450,229,148,93,99,52,26,03/16/2013
000223,20130316,S,35,23,7,10,19,87,106,565,491,355,336,340,259,272,287,324,321,290,173,134,143,110,72,33,03/16/2013
000223,20130317,P,6,4,2,3,9,13,56,84,135,163,298,524,634,555,648,564,619,515,315,245,175,127,40,16,03/17/2013
000223,20130317,S,22,11,8,9,15,59,44,362,412,292,263,260,188,157,219,186,185,193,119,110,74,52,35,17,03/17/2013
000223,20130318,P,10,3,5,4,8,31,83,106,141,124,197,183,210,194,292,285,380,294,161,70,36,30,14,5,03/18/2013
000223,20130318,S,13,12,3,6,14,117,69,100,218,296,249,174,145,122,115,135,155,149,100,70,64,58,45,43,03/18/2013
000223,20130319,P,5,6,2,1,14,12,61,65,100,174,174,185,157,170,223,275,380,280,160,79,45,29,19,8,03/19/2013
000223,20130319,S,19,12,12,2,20,128,68,101,183,296,232,177,139,114,100,113,163,136,107,97,75,70,52,26,03/19/2013
000223,20130320,P,4,3,6,0,13,12,75,91,104,176,200,161,138,173,261,303,426,250,168,68,36,28,13,6,03/20/2013
000223,20130320,S,17,6,9,6,23,136,70,108,203,224,246,174,155,94,144,136,174,158,133,106,88,81,52,30,03/20/2013
000223,20130321,P,9,1,2,2,14,19,49,92,122,170,199,172,157,160,212,285,346,228,201,92,48,23,17,15,03/21/2013
000223,20130321,S,19,11,3,4,24,129,73,77,200,307,221,166,124,138,173,198,165,197,133,146,136,83,67,38,03/21/2013
000223,20130322,P,7,2,1,2,12,10,59,76,122,176,233,204,197,219,285,380,442,338,193,74,41,36,25,7,03/22/2013
000223,20130322,S,21,10,13,5,26,104,55,124,373,422,312,252,216,215,262,322,391,506,524,462,349,196,145,58,03/22/2013
000223,20130323,P,9,2,3,1,7,10,39,44,60,82,114,176,174,284,270,330,329,317,188,82,52,25,20,12,03/23/2013
000223,20130323,S,37,52,26,24,10,74,52,387,468,240,184,131,194,175,183,212,194,210,140,102,80,74,40,41,03/23/2013
000223,20130324,P,5,4,2,7,9,15,40,62,92,160,322,499,508,540,544,547,580,480,227,221,132,92,37,16,03/24/2013
000223,20130324,S,33,32,16,10,22,60,34,277,406,308,312,270,289,202,250,215,207,203,138,94,61,50,44,25,03/24/2013
000223,20130325,P,8,1,4,6,13,16,81,110,121,137,176,237,197,252,251,312,430,359,199,101,56,44,25,15,03/25/2013
000223,20130325,S,19,12,7,12,23,94,56,67,241,323,285,261,198,200,186,164,180,198,147,122,79,59,50,33,03/25/2013
000223,20130326,P,2,4,3,1,12,13,57,71,89,128,179,190,196,240,281,354,516,414,222,123,56,32,19,23,03/26/2013
000223,20130326,S,18,6,10,9,22,122,51,98,271,387,357,257,202,149,136,153,201,190,146,123,79,56,54,28,03/26/2013
000223,20130327,P,5,2,3,1,17,9,59,55,118,126,184,243,205,224,319,422,559,452,246,118,76,50,22,16,03/27/2013
000223,20130327,S,24,11,6,6,29,138,74,98,236,425,352,292,223,200,180,192,205,221,150,138,113,101,67,24,03/27/2013
000223,20130328,P,7,1,3,1,13,20,53,74,107,158,170,243,220,253,318,409,545,423,251,106,71,34,35,17,03/28/2013
000223,20130328,S,17,6,7,6,22,114,62,93,290,405,419,314,245,209,184,221,227,230,237,171,172,123,85,57,03/28/2013
000223,20130329,P,9,1,3,4,15,14,55,83,108,170,234,269,299,302,383,493,601,500,236,109,68,48,24,17,03/29/2013
000223,20130329,S,27,19,10,4,19,90,54,126,324,451,459,310,273,213,237,277,299,373,340,283,233,162,98,57,03/29/2013
000223,20130330,P,11,5,13,10,15,18,47,74,114,209,236,344,347,391,445,510,606,483,287,151,125,72,35,23,03/30/2013
000223,20130330,S,21,17,10,6,9,70,67,291,384,420,350,310,235,180,181,179,214,185,135,114,100,65,54,33,03/30/2013
000223,20130331,P,7,2,3,6,11,12,42,56,85,208,352,397,399,380,368,466,474,391,321,212,181,98,35,12,03/31/2013
000223,20130331,S,14,8,9,2,11,61,20,123,221,244,228,192,147,131,136,134,151,140,125,108,82,80,30,12,03/31/2013
000223,20130401,P,6,2,3,2,7,19,85,113,148,178,180,216,169,192,171,201,292,192,172,83,55,26,13,12,04/01/2013
000223,20130401,S,11,9,3,2,14,116,60,57,114,142,138,169,137,102,133,109,124,191,105,79,66,53,50,23,04/01/2013
000223,20130402,P,5,3,4,4,9,13,48,64,95,105,111,123,134,145,156,190,251,203,152,75,28,20,20,4,04/02/2013
000223,20130402,S,12,13,4,4,29,126,58,72,153,181,147,116,95,92,101,108,94,147,92,75,58,37,38,24,04/02/2013
000223,20130403,P,6,2,5,3,8,14,54,68,87,107,141,168,118,138,153,196,301,216,171,77,46,21,23,5,04/03/2013
000223,20130403,S,16,9,6,6,25,137,48,69,153,214,171,126,118,98,81,99,123,241,115,96,74,60,35,22,04/03/2013
000223,20130404,P,4,1,3,1,13,15,66,67,108,153,138,145,168,185,200,287,340,227,168,88,43,37,22,12,04/04/2013
000223,20130404,S,15,7,2,4,27,118,58,66,163,258,268,176,127,113,129,132,145,180,146,96,100,91,62,34,04/04/2013
000223,20130405,P,2,2,4,5,17,16,60,75,112,121,151,183,148,200,250,260,342,248,163,83,36,36,19,15,04/05/2013
000223,20130405,S,18,14,4,5,24,90,39,77,161,293,219,189,143,130,173,209,221,311,274,285,232,197,96,70,04/05/2013
000223,20130406,P,5,2,2,4,13,12,43,54,77,117,163,206,202,233,284,370,391,358,227,130,87,55,40,8,04/06/2013
000223,20130406,S,24,19,11,6,15,58,39,209,336,370,321,274,209,218,197,156,158,175,135,108,77,68,50,31,04/06/2013
000223,20130407,P,5,3,8,2,7,13,49,56,71,164,305,419,393,442,426,447,471,353,229,127,98,55,22,6,04/07/2013
000223,20130407,S,17,5,9,4,14,51,20,138,236,244,247,200,114,92,84,102,91,122,87,78,57,47,28,19,04/07/2013
000223,20130408,P,3,1,2,1,7,16,70,95,100,131,154,107,156,160,159,187,223,137,113,50,24,14,15,4,04/08/2013
000223,20130408,S,14,3,6,4,16,99,71,60,77,133,117,94,81,73,74,78,135,135,99,78,57,47,40,32,04/08/2013
000223,20130409,P,1,3,3,1,4,7,33,36,39,42,44,54,87,71,81,93,192,88,93,34,15,12,9,6,04/09/2013
000223,20130409,S,16,8,5,3,18,112,51,32,84,78,61,57,52,39,48,46,58,73,45,44,27,21,16,14,04/09/2013
000223,20130410,P,4,1,2,1,9,5,45,43,86,93,88,111,108,132,146,197,295,154,142,50,28,11,10,8,04/10/2013
000223,20130410,S,5,3,2,4,19,123,64,51,134,165,158,116,90,86,85,93,108,117,107,54,45,46,35,24,04/10/2013
000223,20130411,P,1,8,3,2,8,7,47,57,74,87,101,115,104,120,165,177,263,163,133,51,34,14,14,9,04/11/2013
000223,20130411,S,14,13,4,4,21,130,63,81,120,194,174,154,123,111,85,114,135,141,118,98,81,60,33,29,04/11/2013
000223,20130412,P,2,4,4,1,12,8,50,67,81,99,94,120,135,157,208,237,337,221,148,71,34,20,15,12,04/12/2013
000223,20130412,S,10,12,7,2,16,93,62,76,163,258,245,164,141,137,153,168,285,330,346,322,247,156,111,48,04/12/2013
000223,20130413,P,12,2,1,3,11,8,35,59,83,110,132,160,174,201,318,310,385,295,181,89,60,43,32,20,04/13/2013
000223,20130413,S,19,12,10,3,14,63,25,186,306,302,314,241,197,123,137,178,129,163,173,125,110,94,123,47,04/13/2013
000223,20130414,P,8,9,3,7,3,5,32,37,59,98,183,378,398,409,467,442,517,382,313,141,81,74,26,10,04/14/2013
000223,20130414,S,23,19,13,11,14,64,24,191,379,296,244,173,130,105,96,77,77,93,70,64,54,41,38,21,04/14/2013
000223,20130415,P,2,6,4,3,8,12,57,82,82,80,96,93,105,98,95,45,96,25,48,12,2,1,1,3,04/15/2013
000223,20130415,S,13,8,3,12,17,95,53,48,117,216,174,92,66,57,44,36,21,32,15,11,7,2,5,2,04/15/2013
000223,20130416,P,1,0,1,2,8,9,15,18,35,103,95,136,156,226,282,290,342,128,120,48,24,13,5,6,04/16/2013
000223,20130416,S,2,1,4,5,16,110,65,35,174,307,283,198,133,76,67,69,81,107,70,51,49,39,27,17,04/16/2013
000223,20130417,P,2,2,6,4,5,6,49,42,53,66,70,142,155,167,149,158,265,154,110,39,18,11,12,6,04/17/2013
000223,20130417,S,12,10,4,7,19,136,53,60,173,253,202,133,79,77,68,62,70,76,43,40,26,39,22,12,04/17/2013
000223,20130418,P,6,1,5,4,5,8,44,44,35,70,95,104,129,190,239,309,351,254,154,64,45,32,17,11,04/18/2013
000223,20130418,S,10,9,15,8,20,122,61,80,213,351,284,177,98,86,88,104,126,139,103,111,95,78,57,39,04/18/2013
000223,20130419,P,7,3,7,4,10,12,55,56,65,94,117,153,142,224,346,395,451,372,208,103,47,27,17,14,04/19/2013
000223,20130419,S,24,11,6,5,20,91,46,85,329,541,448,253,196,184,200,244,294,392,385,361,309,207,181,100,04/19/2013
000223,20130420,P,5,4,1,3,9,7,45,31,55,102,134,162,185,259,394,427,453,507,333,142,62,46,32,20,04/20/2013
000223,20130420,S,36,22,9,6,12,59,33,368,599,571,473,369,262,175,202,206,173,228,148,160,101,105,73,41,04/20/2013
000223,20130421,P,9,2,3,2,4,11,34,39,88,129,297,400,500,483,613,712,788,901,604,364,212,122,59,18,04/21/2013
000223,20130421,S,36,17,11,9,13,51,20,243,612,607,486,323,185,106,92,94,71,85,71,85,66,48,30,9,04/21/2013
